"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","COVID-19 rapid test kits demand and usage","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","Ontario","2016A000235","Waste management and remediation services [562]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331394770","4.88.20","","F","","","2"
"2022-01","Ontario","2016A000235","Waste management and remediation services [562]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331394771","4.88.21","","F","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331392973","4.113.1","66.88","D","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331392984","4.113.2","33.12","E","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331392987","4.113.3","0.00","A","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331392988","4.113.4","49.52","D","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331392989","4.113.5","","F","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331392990","4.113.6","75.83","C","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331392991","4.113.7","","F","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331392992","4.113.8","","F","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331392993","4.113.9","","F","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331392974","4.113.10","","F","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331392975","4.113.11","","F","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331392976","4.113.12","","F","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331392977","4.113.13","100.00","A","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331392978","4.113.14","","F","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331392979","4.113.15","","F","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331392980","4.113.16","47.62","E","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331392981","4.113.17","","F","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331392982","4.113.18","","F","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331392983","4.113.19","","F","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331392985","4.113.20","80.71","C","","","2"
"2022-01","Ontario","2016A000235","Elementary and secondary schools [6111]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331392986","4.113.21","56.64","D","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331394779","4.89.1","44.27","C","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331394790","4.89.2","55.73","C","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331394793","4.89.3","0.00","A","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331394794","4.89.4","63.08","C","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331394795","4.89.5","","F","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394796","4.89.6","61.01","C","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394797","4.89.7","23.98","E","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394798","4.89.8","14.95","E","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394799","4.89.9","0.00","A","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394780","4.89.10","38.35","E","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394781","4.89.11","","F","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394782","4.89.12","","F","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394783","4.89.13","56.52","D","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394784","4.89.14","","F","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394785","4.89.15","","F","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331394786","4.89.16","41.21","D","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331394787","4.89.17","20.08","E","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331394788","4.89.18","32.07","E","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331394789","4.89.19","6.64","E","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331394791","4.89.20","68.00","B","","","2"
"2022-01","Ontario","2016A000235","Health care and social assistance (Private businesses only) [T62]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331394792","4.89.21","25.60","D","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331394821","4.90.1","42.56","D","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331394832","4.90.2","57.44","C","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331394835","4.90.3","0.00","A","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331394836","4.90.4","60.82","D","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331394837","4.90.5","","F","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394838","4.90.6","59.26","C","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394839","4.90.7","23.77","E","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394840","4.90.8","16.89","E","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394841","4.90.9","0.00","A","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394822","4.90.10","44.93","E","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394823","4.90.11","","F","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394824","4.90.12","0.00","A","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394825","4.90.13","52.58","E","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394826","4.90.14","","F","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394827","4.90.15","","F","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331394828","4.90.16","44.87","E","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331394829","4.90.17","","F","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331394830","4.90.18","","F","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331394831","4.90.19","","F","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331394833","4.90.20","63.08","C","","","2"
"2022-01","Ontario","2016A000235","Ambulatory health care services [T621]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331394834","4.90.21","21.22","E","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331394842","4.91.1","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331394853","4.91.2","52.50","E","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331394856","4.91.3","0.00","A","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331394857","4.91.4","72.17","D","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331394858","4.91.5","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394859","4.91.6","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394860","4.91.7","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394861","4.91.8","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394862","4.91.9","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394843","4.91.10","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394844","4.91.11","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394845","4.91.12","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394846","4.91.13","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394847","4.91.14","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394848","4.91.15","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331394849","4.91.16","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331394850","4.91.17","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331394851","4.91.18","76.14","E","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331394852","4.91.19","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331394854","4.91.20","65.98","E","","","2"
"2022-01","Ontario","2016A000235","Offices of physicians [6211]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331394855","4.91.21","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331394863","4.92.1","44.21","E","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331394874","4.92.2","55.79","D","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331394877","4.92.3","0.00","A","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331394878","4.92.4","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331394879","4.92.5","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394880","4.92.6","49.81","E","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394881","4.92.7","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394882","4.92.8","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394883","4.92.9","0.00","A","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394864","4.92.10","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394865","4.92.11","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394866","4.92.12","0.00","A","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394867","4.92.13","62.21","E","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394868","4.92.14","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394869","4.92.15","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331394870","4.92.16","58.48","E","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331394871","4.92.17","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331394872","4.92.18","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331394873","4.92.19","0.00","A","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331394875","4.92.20","59.90","D","","","2"
"2022-01","Ontario","2016A000235","Offices of dentists [6212]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331394876","4.92.21","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331394884","4.93.1","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331394895","4.93.2","66.78","D","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331394898","4.93.3","0.00","A","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331394899","4.93.4","91.28","B","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331394900","4.93.5","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394901","4.93.6","83.46","C","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394902","4.93.7","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394903","4.93.8","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394904","4.93.9","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394885","4.93.10","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394886","4.93.11","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394887","4.93.12","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394888","4.93.13","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394889","4.93.14","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394890","4.93.15","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331394891","4.93.16","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331394892","4.93.17","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331394893","4.93.18","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331394894","4.93.19","","F","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331394896","4.93.20","64.77","D","","","2"
"2022-01","Ontario","2016A000235","Offices of other health practitioners [6213]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331394897","4.93.21","","F","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331394905","4.94.1","","F","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331394916","4.94.2","57.91","E","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331394919","4.94.3","0.00","A","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331394920","4.94.4","","F","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331394921","4.94.5","","F","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394922","4.94.6","60.76","E","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394923","4.94.7","","F","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331394924","4.94.8","","F","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394925","4.94.9","","F","","","2"
"2022-01","Ontario","2016A000235","Out-patient care centres [6214]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331394906","4.94.10","","F","","","2"
